,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2009-09-01,224957.70146060848,306137.5623852193,155443.6256180009,268958.7629722682,312070.5521865206,140670.97596341438,108197.31202769991,309625.47020947305,166988.94290922637,273100.216314745,225649.1591683361,175875.894462805,362720.39125876833,163454.05512644784,422272.11450990726,222854.1339333329,216086.67545459987,143997.9042589692,197065.7181342553,181280.83881522724,158655.61518502136,271752.61180843535,163753.4714949499,151468.88632299937,164096.5342346291,216341.5763267545,141493.94652246812,235633.30443811658,180724.14112970288,234779.14934413644,247610.22040170323,187873.59765330466,131109.17595650203,168716.56980261,120083.60099837609,117575.2810033317,118179.4162261322,104589.4925923446,174670.20935351928,164319.10621769642,267404.16936029936,109942.5380087736,134093.39013072802,122615.53687129408,248338.48203212675,205777.60928339922,112125.85968513864,149721.09741553917,131064.98140701512,123185.54132618154,121960.59488675815
2009-10-01,224060.47283075712,305274.3633394766,153660.51838118111,268215.35010952427,310893.4343473288,140464.26948520882,107068.11024119245,309348.34464609204,164692.77115443232,272005.7869752816,225425.94878071547,174320.32097481235,360229.2522303353,160940.83192740238,417725.3285004944,221915.4462301901,214628.09577237605,142923.88865173413,196408.92388125462,180517.5621994177,158383.65177874605,269867.3995888536,163471.9280724199,150859.21953506218,163458.9350561164,215645.4152086525,141157.69156598998,234599.6117323289,180505.8843912861,234285.32801327747,247217.87937444545,187225.9934511983,130610.72622527601,168166.79840334458,119704.08167827234,117146.82021893405,117919.80859986089,103788.23768260598,172930.3209878579,164720.10416418558,266318.56060281926,109787.92173032685,133687.61679273183,122577.6024675421,247715.88323263265,205075.60034902208,112159.31952936882,149372.5102491411,131412.40793991837,123068.88511354424,121674.60480738834
2009-11-01,223550.821895255,306124.7576634149,152471.6521049965,267740.268932107,310106.5004728274,140507.6202116244,106075.95893818267,309386.2082470606,163697.1446880804,271458.1435805286,225445.643306712,172800.1284964245,359231.70765221864,159049.79048593668,413610.8721515482,221323.76174530076,213585.84553370814,141969.3292835031,195835.27358389553,179732.1455946474,158284.56062193625,268379.11040987406,163414.84554884396,150393.34196365692,163028.97408966057,215107.46347915576,140869.33590118415,233755.1568773165,180157.14415477437,234313.63904165672,247191.93523037466,186513.28592632618,130205.35797219716,167573.73402505484,119494.33265775198,116790.41480937808,117769.13592880771,102870.70640200353,171465.69591655536,164656.71143766172,264929.1558550996,109681.00726874743,133550.68519616904,122509.41602289265,247039.03229826014,204331.14454695105,112279.46423266859,149073.67805426088,131728.42242724387,122979.50310076888,121390.06095967737
2009-12-01,223457.97747252855,308071.2040269002,151568.12834450486,267421.5318521631,309792.1297502644,140634.43579494662,105184.6731248852,309951.945979873,163416.82241899797,271093.574586848,225649.12661554804,172023.25801689678,360264.10706553265,157215.44958002464,412468.13536345656,221042.5078114803,212829.13374330616,141208.33456891638,195314.238101279,179268.42402068296,158094.43186041593,267375.19405223156,163503.48368305512,150102.818926514,162621.0295640591,214721.1213538493,140660.64329220785,233087.06190758955,179823.69936418705,234435.56399585647,247496.55244870266,186078.59895179584,129873.6400871288,167087.59922460068,119418.1352604808,116511.3855665372,117703.53719163638,102401.42895510921,170588.38023112738,164469.85868256877,263594.5692383845,109667.39325524271,133637.33354706416,122439.48585941193,246248.97974532834,203786.75867704782,112404.35573791392,148970.27749625055,132135.51765482806,122913.71411235347,121148.1390842831
2010-01-01,223757.45249125935,310048.114489666,150872.59654955557,267189.0720488503,309716.07904812205,140696.04559864788,104611.22910969466,311037.6798887218,163338.46943975342,270100.6681203954,226159.80705857967,171264.90341810303,362102.9936218634,156141.47858440157,413435.4545411677,221025.4104497667,212087.16285036245,140500.0827923428,194545.41482688682,179051.73311693664,158075.23851036548,266817.62960434804,163755.98400320424,149961.33100212298,162245.62073853813,214414.9070345879,140559.41431559063,232443.6721408151,179605.01824269246,235349.99933040584,248230.953957191,185787.25511075577,129669.46650521852,166966.56559944386,119507.94675389036,116352.21678707947,117633.3058684427,102205.95349459401,169527.67064777462,164382.37310369607,262308.4648860418,109647.63572248215,133679.29467865368,122332.62267601302,245702.63868723382,203437.00301838588,112593.71803223423,149053.43141106024,132609.2791370952,122916.31440972013,120916.66425937251
2010-02-01,224111.71702067318,310874.006409392,150266.9216029254,267170.14332634426,309792.4908879754,140682.25767340595,104064.65241013502,312447.0962622676,162488.69864016733,268965.8114955642,226758.46081052418,170913.03707142707,362732.1851367538,155230.0325702366,416542.8037556089,220848.80000343034,211389.64144284232,139890.51294997503,193825.6985302238,179130.55005694702,158111.39920298662,266183.5276144178,164108.02525807018,149776.341557401,161836.74294646955,214292.32913449066,140494.9349437893,231934.7227241102,179601.21747245247,236375.00809116592,248502.5628905464,185732.71224394828,129523.65475762631,167172.59363249014,119611.86661544959,116279.97725045681,117645.02301259765,102217.83872517924,168736.49597004618,164272.964064119,261646.47648646566,109626.76954773649,133510.94944399412,122170.92737497164,245479.2769347433,203373.76246806644,112744.33890662905,149130.1245001765,133056.45291767205,122991.49668785125,120862.38983927993
2010-03-01,224488.61852969058,311929.2307277574,149854.34060104517,267250.4703972403,309731.8638450306,140707.64377776146,103718.12997842404,313621.64395938505,161425.57665280494,267870.7218174538,227284.3091037818,170084.4089061634,362411.8852598685,154436.38644624306,418618.2503745405,220449.32333044242,210791.17486961768,139400.96009725795,193436.42851003702,179589.6481356792,158345.07480547368,265734.4826353888,164597.31895824813,149524.10828653022,161510.06061185637,214426.29507605717,140518.06019147945,231786.9876410476,179863.83305040738,237515.07606967434,248721.3675312742,186130.91947175036,129248.46702683221,167551.21481880356,119746.79229043187,116197.29050577745,117662.34247393715,102447.67981644376,167727.69878534626,163986.62016566252,261630.94290670496,109674.3037249259,133447.6706181695,122210.68130986474,245466.57644191245,203379.10224106617,112973.57809393572,149254.3265066206,133220.949569363,123216.8048833453,120836.40316199056
2010-04-01,224894.23353922294,313243.528257244,149494.1105870501,267653.3300689284,309627.2780652705,140885.07551648444,103567.77856905434,314805.1632143816,160903.88928096014,267807.62732690416,227447.2484451644,170179.9898887638,363465.6128485144,153191.38888471274,420997.65509174694,219874.10805999103,210482.23677772647,139180.4294096518,193276.8914469044,180141.44689611578,158485.89573791946,265386.1733762648,165072.81980879628,149341.11667043713,161359.8020158999,214608.76019087818,140571.90587870035,231574.90870610796,179568.5744659569,237694.1486512987,248865.85114553952,187076.97666357478,128858.64117857371,167902.42104558693,119844.75969664573,116063.60440815391,117831.5103646579,102744.46342593474,167067.86091917608,163640.30711126744,262356.4975212232,109812.4070295689,133602.98118602557,122324.18765345735,245270.94629053446,203480.30810485873,113280.49023752187,149389.14575993837,133608.4021456109,123443.40088708635,120878.46032003837
2010-05-01,225262.10214379267,314690.6441226751,149027.0472863662,268084.159806357,309352.8105246928,141089.98029530197,103694.80454910077,315581.31912443147,160249.0652096301,268051.6070942965,227155.2045971743,169844.53478667338,366694.6395272838,151935.9355953765,421843.60064244835,219437.003298579,210146.0117596977,138996.12500524544,193442.68307686105,180636.5345039286,158638.8463497732,265460.5136660212,165384.81143692308,149280.4487251074,161306.38616174101,214733.6448383883,140658.80850526507,230883.04826273,179131.95124761146,237370.44687022836,249377.60305313964,187999.06373490565,128396.68593100207,168111.48208247533,119944.79996422453,115870.30908023653,117922.22982828463,103023.50128457545,166446.53346499868,163564.51864923592,263027.5205253715,109974.35508700639,133802.78812583603,122559.06163794092,245070.62011956444,203836.62646616262,113598.08089609722,149645.19718953958,133898.75184672652,123608.51299943267,120876.26689788127
2010-06-01,225288.40428710918,314624.3559271134,148322.7327329765,268660.38614097825,308881.97274711373,141136.314681822,103901.3538717772,316194.3190456763,159445.17712214612,267697.46275183704,226498.58688538734,170155.86269987337,370233.4053992576,151266.36158015695,423924.9349367043,219103.38353431373,209318.73771174322,138696.3415223219,193414.52298839498,180627.17915323144,158772.68573529215,265431.2746414777,165439.79566547173,149141.59114879364,161169.6616248327,214751.42241365716,140637.89468009147,229687.01730889486,178144.43761296544,237058.33430808014,249644.8713854231,187970.5063792588,127935.70958948747,167968.8889927022,119951.40891907977,115667.02664966717,117999.44301132893,103289.43163953972,165194.21542024182,163778.72900869555,263545.36164027685,109997.17045607645,133709.90975079834,122702.9114124356,244856.8331601797,204207.69711638583,113727.65703999432,149830.71469585245,134007.0755769177,123591.21754517232,120819.6633521596
2010-07-01,224720.36755790215,313463.71919142647,147346.62596259697,269029.2005839912,308046.819299662,140886.18293731989,103829.69296662346,316031.7850905669,157539.86765354488,266141.2010750897,225583.83146702393,168940.18206429397,372223.1135511757,150630.75682714174,425303.0875894059,219018.16934471542,207849.8673646572,137965.46078358777,193261.4303456637,180232.04947113982,158745.4882315627,264938.3280212253,165187.70773412206,148778.16080185978,160749.26150762875,214987.1018475572,140488.6644029755,228203.99263763582,177062.6783247143,236924.70409210052,249823.25944227702,187137.4417068699,127335.96280682251,167492.98847244921,119773.47073506843,115360.28495950058,117939.11421678116,103486.79520430129,163492.62656172388,164348.63875819338,263283.1698748185,109906.94897134753,133319.579583943,122626.5996741652,244478.86389035956,204309.72639547664,113601.43473952387,149934.86092112283,133416.16278976557,123449.33841073346,120562.12951580701
2010-08-01,223795.9932060763,311481.18080507574,146127.6985754619,268940.0366478562,306761.36919799127,140403.07383776,103507.90452038134,315374.09901185485,155790.60705675828,263682.7358631149,224545.0014636876,167865.69949815,372991.69546252413,149867.92268034525,426591.0929405607,219039.73864088836,205885.17319880603,136915.4664451475,192919.97346832659,179190.76208533466,158625.84877176912,263559.30998904776,164708.8185110544,148272.94396913963,160149.8776661283,215295.41211987814,140204.76707312642,226480.13637849866,175944.32872345962,236704.90405704,250005.48493853468,186076.26313473738,126676.67061837541,166489.04929354825,119527.45012024532,114967.95848386486,117752.8601416868,103719.68254227024,161637.72440591874,165022.12715350473,262522.0465180288,109753.2510526125,132700.47782484893,122267.77019902172,243536.3873891103,204068.44016760602,113355.80555042606,149997.413894908,132558.64757965275,123214.73049445885,120178.33315417105
2010-09-01,222797.46785941007,309458.3680477985,144797.06796920768,268382.3516946441,305016.312782898,139830.8301565834,102880.24361113843,313799.16676230304,153619.55425677603,261210.53444489583,223458.68511795715,166168.04103566133,372109.362924757,148675.84657071135,427141.8409583787,219239.0594792791,204185.05800913693,135515.59943870734,192607.4319757404,177672.00434757245,158502.1596564942,261641.4988683978,163995.4760716346,147627.8237547624,159462.62159059857,215458.407712759,139819.34300525725,224356.606233065,174880.50941985744,235769.27743962526,250022.30452242043,185263.28473564913,126073.13503739185,165074.97734763802,119112.14912805021,114477.16050115973,117361.61553673285,103585.56607288537,159698.5724710142,165840.64236334444,261261.11152976635,109607.13337774629,131936.13841402184,121661.57475824404,242326.14094393305,203688.1337671714,113036.85830346518,149952.9351496705,131613.0065442532,122911.422054067,119668.2076784163
2010-10-01,221893.53189290184,307288.16185618204,143405.4923340194,267374.478958627,302963.76588788244,139255.0469501935,102152.76747064322,312024.98878176726,151877.7113659823,258614.38605006968,222442.53745905097,164790.18882781477,370891.3922150657,147533.1836801197,427529.3341549249,219006.02740917727,202636.3390510691,134170.38256049293,192223.90971506634,175942.08939244956,158399.25494591016,259623.73023034216,163153.17547864604,146921.29527516663,158781.9768905871,215616.74253004522,139343.0275564152,222242.09451394898,173364.8772347363,234385.6641857773,249782.4490659577,184446.84815562528,125585.69612455308,163585.69110560635,118675.72019190966,113957.91910555873,116889.5248169448,103251.78544054732,157769.58521928577,166409.19438363158,259351.12711333402,109452.89358863032,131070.96748803831,121120.22935052491,240617.75113789737,203424.95109667894,112624.35640555121,149912.18908967738,130774.06636575918,122535.39154673716,119096.001738873
2010-11-01,220987.45646440357,305365.8368906087,141996.26721743125,266319.86907352874,300952.08364513004,138657.7327498412,101282.45738589948,310346.423952338,149965.86853841873,256155.97592141814,221505.53945469824,162909.55806224092,368729.9650897986,146827.55777310024,428874.55364513886,218256.45243972135,200975.07211588568,132788.70340707924,191596.34300701608,174342.41722858316,158202.96157943353,257585.2924578494,162227.0338591817,146221.83311904487,158085.1408549616,215775.40202049352,138842.3866054398,220341.93108927752,171683.8647185651,232921.7205005586,249185.80983916364,183553.71314396276,125019.33654273313,162156.22620687596,118127.74817007563,113532.00641421245,116351.11982204735,102769.12848189601,155728.7321263989,166782.1178579939,256970.04594802452,109158.04198461102,130172.95474099892,120602.73188109051,238829.37793951482,203065.61118047367,112046.99954408448,149861.11366796764,129997.96715033363,122159.3119496625,118423.07581630292
